player,cost,round,n
3,30,2,5645
2,19,3,5645
2,26,4,5645
1,12,1,5646
2,18,1,5646
3,13,1,5646
1,22,2,5646
2,19,2,5646
3,23,2,5646
2,22,3,5646
1,11,1,5647
2,18,1,5647
3,10,1,5647
1,14,2,5647
2,16,2,5647
3,15,2,5647
1,18,3,5647
2,21,3,5647
3,19,3,5647
1,28,4,5647
3,21,4,5647
1,6,1,5648
2,13,1,5648
3,11,1,5648
1,14,2,5648
2,17,2,5648
3,18,2,5648
1,24,3,5648
2,25,3,5648
3,20,3,5648
3,29,4,5648
1,14,1,5649
2,21,1,5649
3,17,1,5649
1,20,2,5649
2,21,2,5649
3,27,2,5649
1,28,3,5649
1,17,1,5650
2,19,1,5650
3,21,1,5650
1,27,2,5650
2,25,2,5650
3,12,2,5650
3,22,3,5650
1,15,1,5651
2,14,1,5651
3,19,1,5651
1,18,2,5651
2,21,2,5651
3,28,2,5651
1,25,3,5651
1,21,1,5652
2,18,1,5652
3,18,1,5652
1,12,2,5652
2,28,2,5652
3,18,2,5652
1,22,3,5652
3,20,3,5652
3,26,4,5652
1,9,1,5653
2,16,1,5653
3,9,1,5653
1,15,2,5653
2,26,2,5653
3,18,2,5653
1,16,3,5653
3,28,3,5653
1,19,4,5653
1,29,5,5653
1,12,1,5654
2,15,1,5654
3,16,1,5654
1,19,2,5654
2,23,2,5654
3,21,2,5654
1,27,3,5654
1,10,1,5655
2,14,1,5655
3,20,1,5655
1,20,2,5655
2,19,2,5655
3,30,2,5655
1,25,3,5655
2,21,3,5655
1,11,1,5656
2,18,1,5656
3,13,1,5656
1,21,2,5656
2,26,2,5656
3,16,2,5656
3,22,3,5656
1,20,1,5657
2,10,1,5657
3,21,1,5657
1,30,2,5657
2,17,2,5657
3,20,2,5657
2,25,3,5657
3,30,3,5657
1,14,1,5658
2,5,1,5658
3,7,1,5658
1,19,2,5658
2,9,2,5658
3,10,2,5658
1,28,3,5658
2,19,3,5658
3,16,3,5658
2,27,4,5658
3,22,4,5658
1,13,1,5659
2,9,1,5659
3,16,1,5659
1,15,2,5659
2,19,2,5659
3,19,2,5659
1,17,3,5659
2,26,3,5659
3,29,3,5659
1,27,4,5659
1,12,1,5660
2,11,1,5660
3,16,1,5660
1,13,2,5660
2,17,2,5660
3,14,2,5660
1,21,3,5660
2,18,3,5660
3,24,3,5660
2,26,4,5660
1,21,1,5661
2,14,1,5661
3,14,1,5661
1,19,2,5661
2,24,2,5661
3,24,2,5661
1,21,3,5661
1,12,1,5662
2,12,1,5662
3,10,1,5662
1,18,2,5662
2,17,2,5662
3,16,2,5662
1,28,3,5662
2,27,3,5662
3,23,3,5662
1,12,1,5663
2,20,1,5663
3,7,1,5663
1,22,2,5663
2,29,2,5663
3,12,2,5663
3,15,3,5663
3,25,4,5663
1,12,1,5664
2,18,1,5664
3,5,1,5664
1,20,2,5664
2,15,2,5664
3,10,2,5664
1,30,3,5664
2,19,3,5664
3,20,3,5664
2,28,4,5664
3,28,4,5664
1,18,1,5665
2,15,1,5665
3,20,1,5665
1,28,2,5665
2,25,2,5665
3,30,2,5665
1,20,1,5666
2,9,1,5666
3,16,1,5666
1,26,2,5666
2,19,2,5666
3,19,2,5666
2,20,3,5666
3,21,3,5666
2,24,4,5666
1,19,1,5667
2,9,1,5667
3,15,1,5667
1,26,2,5667
2,18,2,5667
3,22,2,5667
2,28,3,5667
1,12,1,5668
2,11,1,5668
3,17,1,5668
1,21,2,5668
2,21,2,5668
3,22,2,5668
1,10,1,5669
2,21,1,5669
3,15,1,5669
1,20,2,5669
2,21,2,5669
3,17,2,5669
1,28,3,5669
3,27,3,5669
1,19,1,5670
2,15,1,5670
3,18,1,5670
1,23,2,5670
2,23,2,5670
3,21,2,5670
1,17,1,5671
2,13,1,5671
3,11,1,5671
1,20,2,5671
2,23,2,5671
3,21,2,5671
1,29,3,5671
1,20,1,5672
2,8,1,5672
3,16,1,5672
1,22,2,5672
2,14,2,5672
3,22,2,5672
2,24,3,5672
1,18,1,5673
2,20,1,5673
3,12,1,5673
1,28,2,5673
2,23,2,5673
3,15,2,5673
3,17,3,5673
3,25,4,5673
1,12,1,5674
2,20,1,5674
3,18,1,5674
1,14,2,5674
2,24,2,5674
3,19,2,5674
1,24,3,5674
3,26,3,5674
1,17,1,5675
2,19,1,5675
3,12,1,5675
1,18,2,5675
2,27,2,5675
3,17,2,5675
1,28,3,5675
3,23,3,5675
1,19,1,5676
2,21,1,5676
3,12,1,5676
1,17,2,5676
2,21,2,5676
3,19,2,5676
1,26,3,5676
3,23,3,5676
1,18,1,5677
2,13,1,5677
3,11,1,5677
1,28,2,5677
2,23,2,5677
3,20,2,5677
3,24,3,5677
1,14,1,5678
2,7,1,5678
3,16,1,5678
1,18,2,5678
2,17,2,5678
3,26,2,5678
1,21,3,5678
2,27,3,5678
1,19,1,5679
2,10,1,5679
3,15,1,5679
1,25,2,5679
2,20,2,5679
3,23,2,5679
2,30,3,5679
1,12,1,5680
2,16,1,5680
3,20,1,5680
1,13,2,5680
2,22,2,5680
3,30,2,5680
1,14,3,5680
1,18,4,5680
1,28,5,5680
1,11,1,5681
2,18,1,5681
3,13,1,5681
1,12,2,5681
2,28,2,5681
3,23,2,5681
1,22,3,5681
1,15,1,5682
2,15,1,5682
3,15,1,5682
1,16,2,5682
2,24,2,5682
3,16,2,5682
1,24,3,5682
3,22,3,5682
1,19,1,5683
2,19,1,5683
3,5,1,5683
1,23,2,5683
2,19,2,5683
3,15,2,5683
2,20,3,5683
3,24,3,5683
2,30,4,5683
1,19,1,5684
2,18,1,5684
3,8,1,5684
1,29,2,5684
2,18,2,5684
3,18,2,5684
2,21,3,5684
3,28,3,5684
1,8,1,5685
2,15,1,5685
3,15,1,5685
1,18,2,5685
2,14,2,5685
3,23,2,5685
1,20,3,5685
2,24,3,5685
1,23,4,5685
1,15,1,5686
2,17,1,5686
3,19,1,5686
1,25,2,5686
2,23,2,5686
3,20,2,5686
3,28,3,5686
1,17,1,5687
2,21,1,5687
3,15,1,5687
1,24,2,5687
2,17,2,5687
3,20,2,5687
2,19,3,5687
3,27,3,5687
2,23,4,5687
1,19,1,5688
2,16,1,5688
3,9,1,5688
1,26,2,5688
2,17,2,5688
3,18,2,5688
2,27,3,5688
3,25,3,5688
1,18,1,5689
2,10,1,5689
3,14,1,5689
1,24,2,5689
2,20,2,5689
3,24,2,5689
2,28,3,5689
1,13,1,5690
2,13,1,5690
3,14,1,5690
1,14,2,5690
2,21,2,5690
3,17,2,5690
1,20,3,5690
3,19,3,5690
1,25,4,5690
3,22,4,5690
1,14,1,5691
2,17,1,5691
3,16,1,5691
1,21,2,5691
2,17,2,5691
3,20,2,5691
2,27,3,5691
3,30,3,5691
1,11,1,5692
2,20,1,5692
3,11,1,5692
1,17,2,5692
2,25,2,5692
3,19,2,5692
1,18,3,5692
3,23,3,5692
1,25,4,5692
1,20,1,5693
2,13,1,5693
3,17,1,5693
1,22,2,5693
2,16,2,5693
3,22,2,5693
2,23,3,5693
1,7,1,5694
2,12,1,5694
3,20,1,5694
1,13,2,5694
2,22,2,5694
3,24,2,5694
1,15,3,5694
1,25,4,5694
1,20,1,5695
2,14,1,5695
3,12,1,5695
1,30,2,5695
2,24,2,5695
3,15,2,5695
3,18,3,5695
3,27,4,5695
1,14,1,5696
2,20,1,5696
3,12,1,5696
1,24,2,5696
2,25,2,5696
3,15,2,5696
3,20,3,5696
3,25,4,5696
1,16,1,5697
2,13,1,5697
3,14,1,5697
1,17,2,5697
2,20,2,5697
3,17,2,5697
1,13,3,5697
2,23,3,5697
3,19,3,5697
1,23,4,5697
3,23,4,5697
1,9,1,5698
2,18,1,5698
3,20,1,5698
1,15,2,5698
2,19,2,5698
3,30,2,5698
1,25,3,5698
2,25,3,5698
1,20,1,5699
2,18,1,5699
3,17,1,5699
1,21,2,5699
2,27,2,5699
3,19,2,5699
3,19,3,5699
3,24,4,5699
1,19,1,5700
2,16,1,5700
3,14,1,5700
1,12,2,5700
2,21,2,5700
3,17,2,5700
1,15,3,5700
3,19,3,5700
1,25,4,5700
3,20,4,5700
3,30,5,5700
1,14,1,5701
2,18,1,5701
3,11,1,5701
1,22,2,5701
2,14,2,5701
3,21,2,5701
2,17,3,5701
2,18,4,5701
2,28,5,5701
1,14,1,5702
2,8,1,5702
3,13,1,5702
1,21,2,5702
2,19,2,5702
3,21,2,5702
2,16,3,5702
2,18,4,5702
2,26,5,5702
1,18,1,5703
2,18,1,5703
3,17,1,5703
1,20,2,5703
2,22,2,5703
3,27,2,5703
1,20,3,5703
1,24,4,5703
1,9,1,5704
2,14,1,5704
3,7,1,5704
1,19,2,5704
2,15,2,5704
3,17,2,5704
1,27,3,5704
2,23,3,5704
3,26,3,5704
1,13,1,5705
2,6,1,5705
3,12,1,5705
1,22,2,5705
2,16,2,5705
3,17,2,5705
2,17,3,5705
3,24,3,5705
2,23,4,5705
1,17,1,5706
2,14,1,5706
3,19,1,5706
1,25,2,5706
2,15,2,5706
3,29,2,5706
2,15,3,5706
2,20,4,5706
2,25,5,5706
1,17,1,5707
2,20,1,5707
3,5,1,5707
1,26,2,5707
2,30,2,5707
3,15,2,5707
3,21,3,5707
1,21,1,5708
2,18,1,5708
3,15,1,5708
1,18,2,5708
2,24,2,5708
3,21,2,5708
1,28,3,5708
1,13,1,5709
2,15,1,5709
3,19,1,5709
1,15,2,5709
2,16,2,5709
3,29,2,5709
1,19,3,5709
2,17,3,5709
1,29,4,5709
2,26,4,5709
1,19,1,5710
2,19,1,5710
3,13,1,5710
1,20,2,5710
2,20,2,5710
3,16,2,5710
1,30,3,5710
2,14,3,5710
3,26,3,5710
2,19,4,5710
2,25,5,5710
1,20,1,5711
2,14,1,5711
3,13,1,5711
1,23,2,5711
2,24,2,5711
3,19,2,5711
3,29,3,5711
1,11,1,5712
2,18,1,5712
3,20,1,5712
1,16,2,5712
2,25,2,5712
3,21,2,5712
1,19,3,5712
1,29,4,5712
1,14,1,5713
2,12,1,5713
3,16,1,5713
1,24,2,5713
2,15,2,5713
3,24,2,5713
2,25,3,5713
1,16,1,5714
2,8,1,5714
3,18,1,5714
1,24,2,5714
2,17,2,5714
3,23,2,5714
2,27,3,5714
1,15,1,5715
2,13,1,5715
3,19,1,5715
1,17,2,5715
2,19,2,5715
3,26,2,5715
1,27,3,5715
2,26,3,5715
1,20,1,5716
2,20,1,5716
3,20,1,5716
1,24,2,5716
2,30,2,5716
3,29,2,5716
1,13,1,5717
2,12,1,5717
3,11,1,5717
1,16,2,5717
2,14,2,5717
3,21,2,5717
1,23,3,5717
2,21,3,5717
1,12,1,5718
2,17,1,5718
3,19,1,5718
1,15,2,5718
2,17,2,5718
3,23,2,5718
1,25,3,5718
2,27,3,5718
1,9,1,5719
2,4,1,5719
3,20,1,5719
1,19,2,5719
2,14,2,5719
3,30,2,5719
1,24,3,5719
2,17,3,5719
2,27,4,5719
1,15,1,5720
2,10,1,5720
3,15,1,5720
1,20,2,5720
2,19,2,5720
3,25,2,5720
1,14,3,5720
2,20,3,5720
1,21,4,5720
2,30,4,5720
1,20,1,5721
2,15,1,5721
3,12,1,5721
1,27,2,5721
2,14,2,5721
3,17,2,5721
2,16,3,5721
3,27,3,5721
2,26,4,5721
1,13,1,5722
2,20,1,5722
3,16,1,5722
1,23,2,5722
2,23,2,5722
3,19,2,5722
3,29,3,5722
1,16,1,5723
2,15,1,5723
3,9,1,5723
1,17,2,5723
2,20,2,5723
3,17,2,5723
1,20,3,5723
2,24,3,5723
3,27,3,5723
1,27,4,5723
1,13,1,5724
2,12,1,5724
3,8,1,5724
1,21,2,5724
2,16,2,5724
3,10,2,5724
2,21,3,5724
3,17,3,5724
3,23,4,5724
1,14,1,5725
2,12,1,5725
3,14,1,5725
1,17,2,5725
2,14,2,5725
3,21,2,5725
1,20,3,5725
2,24,3,5725
1,30,4,5725
1,17,1,5726
2,8,1,5726
3,9,1,5726
1,18,2,5726
2,16,2,5726
3,19,2,5726
1,21,3,5726
2,21,3,5726
3,25,3,5726
1,18,1,5727
2,8,1,5727
3,12,1,5727
1,19,2,5727
2,19,2,5727
3,22,2,5727
1,24,3,5727
2,13,3,5727
2,21,4,5727
1,11,1,5728
2,12,1,5728
3,14,1,5728
1,13,2,5728
2,19,2,5728
3,24,2,5728
1,14,3,5728
2,29,3,5728
1,15,4,5728
1,22,5,5728
1,14,1,5729
2,16,1,5729
3,10,1,5729
1,17,2,5729
2,20,2,5729
3,14,2,5729
1,12,3,5729
2,30,3,5729
3,23,3,5729
1,22,4,5729
1,15,1,5730
2,13,1,5730
3,21,1,5730
1,17,2,5730
2,21,2,5730
3,18,2,5730
1,27,3,5730
3,24,3,5730
1,12,1,5731
2,14,1,5731
3,12,1,5731
1,13,2,5731
2,17,2,5731
3,22,2,5731
1,21,3,5731
2,23,3,5731
1,16,1,5732
2,16,1,5732
3,13,1,5732
1,23,2,5732
2,26,2,5732
3,15,2,5732
3,19,3,5732
3,23,4,5732
1,6,1,5733
2,13,1,5733
3,13,1,5733
1,15,2,5733
2,19,2,5733
3,16,2,5733
1,18,3,5733
2,20,3,5733
3,26,3,5733
1,26,4,5733
2,30,4,5733
1,13,1,5734
2,13,1,5734
3,11,1,5734
1,13,2,5734
2,18,2,5734
3,14,2,5734
1,17,3,5734
2,28,3,5734
3,24,3,5734
1,27,4,5734
1,19,1,5735
2,12,1,5735
3,19,1,5735
1,20,2,5735
2,15,2,5735
3,22,2,5735
1,28,3,5735
2,22,3,5735
1,17,1,5736
2,20,1,5736
3,12,1,5736
1,20,2,5736
2,30,2,5736
3,22,2,5736
1,14,3,5736
1,24,4,5736
1,19,1,5737
2,16,1,5737
3,21,1,5737
1,25,2,5737
2,26,2,5737
3,21,2,5737
1,13,1,5738
2,12,1,5738
3,15,1,5738
1,22,2,5738
2,18,2,5738
3,25,2,5738
2,24,3,5738
1,18,1,5739
2,9,1,5739
3,18,1,5739
1,27,2,5739
2,12,2,5739
3,19,2,5739
2,16,3,5739
3,27,3,5739
2,25,4,5739
1,12,1,5740
2,20,1,5740
3,8,1,5740
1,22,2,5740
2,30,2,5740
3,14,2,5740
3,20,3,5740
3,24,4,5740
1,16,1,5741
2,10,1,5741
3,21,1,5741
1,26,2,5741
2,20,2,5741
3,19,2,5741
2,30,3,5741
3,28,3,5741
1,19,1,5742
2,15,1,5742
3,14,1,5742
1,27,2,5742
2,18,2,5742
3,20,2,5742
2,19,3,5742
3,30,3,5742
2,25,4,5742
1,12,1,5743
2,7,1,5743
3,13,1,5743
1,18,2,5743
2,16,2,5743
3,23,2,5743
1,28,3,5743
2,26,3,5743
1,20,1,5744
2,16,1,5744
3,20,1,5744
1,30,2,5744
2,20,2,5744
3,18,2,5744
2,27,3,5744
3,28,3,5744
1,18,1,5745
2,14,1,5745
3,13,1,5745
1,19,2,5745
2,24,2,5745
3,23,2,5745
1,20,3,5745
1,29,4,5745
1,21,1,5746
2,14,1,5746
3,12,1,5746
1,21,2,5746
2,24,2,5746
3,17,2,5746
3,20,3,5746
3,25,4,5746
1,14,1,5747
2,4,1,5747
3,14,1,5747
1,19,2,5747
2,14,2,5747
3,19,2,5747
1,27,3,5747
2,16,3,5747
3,29,3,5747
2,25,4,5747
1,12,1,5748
2,12,1,5748
3,7,1,5748
1,16,2,5748
2,13,2,5748
3,17,2,5748
1,26,3,5748
2,19,3,5748
3,18,3,5748
2,27,4,5748
3,28,4,5748
1,12,1,5749
2,14,1,5749
3,17,1,5749
1,15,2,5749
2,24,2,5749
3,26,2,5749
1,24,3,5749
1,19,1,5750
2,18,1,5750
3,9,1,5750
1,25,2,5750
2,28,2,5750
3,12,2,5750
3,20,3,5750
3,30,4,5750
1,13,1,5751
2,14,1,5751
3,18,1,5751
1,23,2,5751
2,21,2,5751
3,28,2,5751
1,7,1,5752
2,14,1,5752
3,13,1,5752
1,15,2,5752
2,24,2,5752
3,23,2,5752
1,25,3,5752
1,13,1,5753
2,15,1,5753
3,19,1,5753
1,20,2,5753
2,25,2,5753
3,29,2,5753
1,21,3,5753
1,14,1,5754
2,18,1,5754
3,14,1,5754
1,18,2,5754
2,19,2,5754
3,23,2,5754
1,28,3,5754
2,24,3,5754
1,8,1,5755
2,20,1,5755
3,19,1,5755
1,14,2,5755
2,27,2,5755
3,29,2,5755
1,20,3,5755
1,29,4,5755
1,9,1,5756
2,17,1,5756
3,12,1,5756
1,20,2,5756
2,25,2,5756
3,22,2,5756
1,20,3,5756
1,27,4,5756
1,12,1,5757
2,14,1,5757
3,13,1,5757
1,18,2,5757
2,16,2,5757
3,23,2,5757
1,13,3,5757
2,24,3,5757
1,19,4,5757
1,20,5,5757
1,26,6,5757
1,13,1,5758
2,16,1,5758
3,12,1,5758
1,17,2,5758
2,23,2,5758
3,13,2,5758
1,22,3,5758
3,18,3,5758
3,27,4,5758
1,17,1,5759
2,13,1,5759
3,21,1,5759
1,27,2,5759
2,23,2,5759
3,18,2,5759
3,28,3,5759
1,19,1,5760
2,18,1,5760
3,17,1,5760
1,23,2,5760
2,19,2,5760
3,21,2,5760
2,29,3,5760
1,20,1,5761
2,4,1,5761
3,10,1,5761
1,30,2,5761
2,8,2,5761
3,20,2,5761
2,12,3,5761
3,29,3,5761
2,22,4,5761
1,14,1,5762
2,10,1,5762
3,17,1,5762
1,20,2,5762
2,20,2,5762
3,17,2,5762
1,25,3,5762
2,29,3,5762
3,20,3,5762
3,23,4,5762
1,14,1,5763
2,20,1,5763
3,21,1,5763
1,17,2,5763
2,28,2,5763
3,18,2,5763
1,27,3,5763
3,28,3,5763
1,12,1,5764
2,17,1,5764
3,18,1,5764
1,20,2,5764
2,19,2,5764
3,19,2,5764
1,24,3,5764
2,28,3,5764
3,17,3,5764
3,21,4,5764
1,14,1,5765
2,9,1,5765
3,18,1,5765
1,20,2,5765
2,19,2,5765
3,28,2,5765
1,28,3,5765
2,29,3,5765
1,13,1,5766
2,16,1,5766
3,12,1,5766
1,17,2,5766
2,20,2,5766
3,14,2,5766
1,24,3,5766
2,30,3,5766
3,23,3,5766
1,15,1,5767
2,8,1,5767
3,17,1,5767
1,16,2,5767
2,19,2,5767
3,22,2,5767
1,24,3,5767
2,17,3,5767
2,25,4,5767
1,16,1,5768
2,16,1,5768
3,18,1,5768
1,18,2,5768
2,26,2,5768
3,28,2,5768
1,26,3,5768
1,16,1,5769
2,14,1,5769
3,18,1,5769
1,19,2,5769
2,24,2,5769
3,13,2,5769
1,28,3,5769
3,17,3,5769
3,24,4,5769
1,21,1,5770
2,14,1,5770
3,16,1,5770
1,13,2,5770
2,24,2,5770
3,24,2,5770
1,14,3,5770
1,24,4,5770
1,10,1,5771
2,19,1,5771
3,13,1,5771
1,20,2,5771
2,15,2,5771
3,23,2,5771
1,25,3,5771
2,17,3,5771
2,27,4,5771
1,16,1,5772
2,14,1,5772
3,14,1,5772
1,26,2,5772
2,17,2,5772
3,24,2,5772
2,27,3,5772
1,8,1,5773
2,13,1,5773
3,12,1,5773
1,18,2,5773
2,17,2,5773
3,22,2,5773
1,28,3,5773
2,23,3,5773
1,18,1,5774
2,8,1,5774
3,15,1,5774
1,16,2,5774
2,10,2,5774
3,13,2,5774
1,26,3,5774
2,15,3,5774
3,16,3,5774
2,25,4,5774
3,25,4,5774
1,10,1,5775
2,16,1,5775
3,15,1,5775
1,12,2,5775
2,26,2,5775
3,25,2,5775
1,19,3,5775
1,27,4,5775
1,9,1,5776
2,19,1,5776
3,20,1,5776
1,18,2,5776
2,19,2,5776
3,30,2,5776
1,28,3,5776
2,26,3,5776
1,17,1,5777
2,12,1,5777
3,16,1,5777
1,21,2,5777
2,22,2,5777
3,19,2,5777
3,29,3,5777
1,19,1,5778
2,10,1,5778
3,18,1,5778
1,16,2,5778
2,15,2,5778
3,17,2,5778
1,19,3,5778
2,17,3,5778
3,21,3,5778
1,29,4,5778
2,27,4,5778
1,13,1,5779
2,17,1,5779
3,16,1,5779
1,19,2,5779
2,20,2,5779
3,16,2,5779
1,19,3,5779
2,28,3,5779
3,17,3,5779
1,23,4,5779
3,27,4,5779
1,13,1,5780
2,12,1,5780
3,13,1,5780
1,21,2,5780
2,15,2,5780
3,20,2,5780
2,24,3,5780
3,16,3,5780
3,19,4,5780
3,29,5,5780
1,19,1,5781
2,13,1,5781
3,21,1,5781
1,19,2,5781
2,23,2,5781
3,14,2,5781
1,25,3,5781
3,16,3,5781
3,23,4,5781
1,20,1,5782
2,10,1,5782
3,17,1,5782
1,23,2,5782
2,14,2,5782
3,18,2,5782
2,15,3,5782
3,24,3,5782
2,22,4,5782
1,14,1,5783
2,13,1,5783
3,12,1,5783
1,15,2,5783
2,19,2,5783
3,20,2,5783
1,18,3,5783
2,25,3,5783
3,30,3,5783
1,15,4,5783
1,25,5,5783
1,4,1,5784
2,12,1,5784
3,13,1,5784
1,14,2,5784
2,20,2,5784
3,16,2,5784
1,24,3,5784
2,21,3,5784
3,20,3,5784
3,30,4,5784
1,15,1,5785
2,13,1,5785
3,19,1,5785
1,16,2,5785
2,19,2,5785
3,29,2,5785
1,26,3,5785
2,17,3,5785
2,26,4,5785
1,13,1,5786
2,17,1,5786
3,11,1,5786
1,20,2,5786
2,21,2,5786
3,19,2,5786
1,30,3,5786
3,26,3,5786
1,14,1,5787
2,20,1,5787
3,11,1,5787
1,14,2,5787
2,25,2,5787
3,21,2,5787
1,17,3,5787
1,27,4,5787
1,13,1,5788
2,20,1,5788
3,20,1,5788
1,23,2,5788
2,30,2,5788
3,24,2,5788
1,12,1,5789
2,17,1,5789
3,17,1,5789
1,22,2,5789
2,22,2,5789
3,27,2,5789
1,14,1,5790
2,15,1,5790
3,15,1,5790
1,23,2,5790
2,25,2,5790
3,22,2,5790
1,12,1,5791
2,13,1,5791
3,16,1,5791
1,19,2,5791
2,23,2,5791
3,23,2,5791
1,21,3,5791
1,15,1,5792
2,5,1,5792
3,18,1,5792
1,21,2,5792
2,7,2,5792
3,20,2,5792
2,18,3,5792
3,26,3,5792
2,12,4,5792
2,13,5,5792
2,23,6,5792
1,19,1,5793
2,18,1,5793
3,17,1,5793
1,19,2,5793
2,24,2,5793
3,27,2,5793
1,29,3,5793
1,6,1,5794
2,20,1,5794
3,20,1,5794
1,14,2,5794
2,23,2,5794
3,29,2,5794
1,19,3,5794
1,20,4,5794
1,21,5,5794
1,9,1,5795
2,20,1,5795
3,11,1,5795
1,13,2,5795
2,27,2,5795
3,21,2,5795
1,23,3,5795
1,19,1,5796
2,13,1,5796
3,12,1,5796
1,17,2,5796
2,20,2,5796
3,15,2,5796
1,27,3,5796
2,29,3,5796
3,20,3,5796
3,26,4,5796
1,11,1,5797
2,15,1,5797
3,16,1,5797
1,18,2,5797
2,25,2,5797
3,26,2,5797
1,20,3,5797
1,21,4,5797
1,17,1,5798
2,9,1,5798
3,20,1,5798
1,18,2,5798
2,19,2,5798
3,29,2,5798
1,26,3,5798
2,21,3,5798
1,7,1,5799
2,17,1,5799
3,20,1,5799
1,14,2,5799
2,24,2,5799
3,25,2,5799
1,24,3,5799
1,16,1,5800
2,14,1,5800
3,11,1,5800
1,19,2,5800
2,16,2,5800
3,12,2,5800
1,27,3,5800
2,26,3,5800
3,19,3,5800
3,20,4,5800
3,26,5,5800
1,18,1,5801
2,18,1,5801
3,14,1,5801
1,27,2,5801
2,28,2,5801
3,24,2,5801
1,15,1,5802
2,9,1,5802
3,11,1,5802
1,22,2,5802
2,19,2,5802
3,21,2,5802
2,29,3,5802
1,10,1,5803
2,18,1,5803
3,8,1,5803
1,21,2,5803
2,23,2,5803
3,13,2,5803
3,22,3,5803
1,17,1,5804
2,17,1,5804
3,20,1,5804
1,19,2,5804
2,26,2,5804
3,23,2,5804
1,20,3,5804
1,25,4,5804
1,13,1,5805
2,15,1,5805
3,13,1,5805
1,23,2,5805
2,25,2,5805
3,19,2,5805
3,27,3,5805
1,14,1,5806
2,21,1,5806
3,12,1,5806
1,21,2,5806
2,20,2,5806
3,21,2,5806
2,28,3,5806
1,14,1,5807
2,9,1,5807
3,16,1,5807
1,21,2,5807
2,13,2,5807
3,26,2,5807
2,16,3,5807
2,19,4,5807
2,25,5,5807
1,12,1,5808
2,20,1,5808
3,15,1,5808
1,22,2,5808
2,26,2,5808
3,25,2,5808
1,20,1,5809
2,17,1,5809
3,21,1,5809
1,30,2,5809
2,19,2,5809
3,14,2,5809
2,25,3,5809
3,23,3,5809
1,12,1,5810
2,21,1,5810
3,21,1,5810
1,22,2,5810
2,20,2,5810
3,21,2,5810
2,30,3,5810
1,20,1,5811
2,20,1,5811
3,18,1,5811
1,21,2,5811
2,27,2,5811
3,28,2,5811
1,10,1,5812
2,12,1,5812
3,18,1,5812
1,19,2,5812
2,22,2,5812
3,25,2,5812
1,25,3,5812
1,20,1,5813
2,13,1,5813
3,6,1,5813
1,27,2,5813
2,23,2,5813
3,14,2,5813
3,16,3,5813
3,21,4,5813
1,7,1,5814
2,13,1,5814
3,15,1,5814
1,17,2,5814
2,14,2,5814
3,15,2,5814
1,26,3,5814
2,24,3,5814
3,23,3,5814
1,15,1,5815
2,12,1,5815
3,19,1,5815
1,22,2,5815
2,13,2,5815
3,20,2,5815
2,18,3,5815
3,16,3,5815
2,25,4,5815
3,18,4,5815
3,28,5,5815
1,20,1,5816
2,12,1,5816
3,15,1,5816
1,20,2,5816
2,22,2,5816
3,22,2,5816
1,30,3,5816
1,7,1,5817
2,7,1,5817
3,16,1,5817
1,11,2,5817
2,18,2,5817
3,18,2,5817
1,13,3,5817
2,16,3,5817
3,17,3,5817
1,23,4,5817
2,26,4,5817
3,26,4,5817
1,9,1,5818
2,20,1,5818
3,20,1,5818
1,16,2,5818
2,23,2,5818
3,26,2,5818
1,22,3,5818
1,15,1,5819
2,21,1,5819
3,17,1,5819
1,13,2,5819
2,17,2,5819
3,24,2,5819
1,15,3,5819
2,27,3,5819
1,18,4,5819
1,24,5,5819
1,10,1,5820
2,13,1,5820
3,11,1,5820
1,20,2,5820
2,19,2,5820
3,21,2,5820
1,27,3,5820
2,21,3,5820
1,16,1,5821
2,6,1,5821
3,14,1,5821
1,17,2,5821
2,16,2,5821
3,15,2,5821
1,27,3,5821
2,18,3,5821
3,25,3,5821
2,21,4,5821
1,12,1,5822
2,14,1,5822
3,11,1,5822
1,13,2,5822
2,24,2,5822
3,21,2,5822
1,21,3,5822
1,20,1,5823
2,21,1,5823
3,10,1,5823
1,25,2,5823
2,21,2,5823
3,20,2,5823
3,29,3,5823
1,15,1,5824
2,11,1,5824
3,4,1,5824
1,18,2,5824
2,13,2,5824
3,13,2,5824
1,24,3,5824
2,17,3,5824
3,18,3,5824
2,26,4,5824
3,26,4,5824
1,18,1,5825
2,7,1,5825
3,12,1,5825
1,18,2,5825
2,13,2,5825
3,14,2,5825
1,19,3,5825
2,21,3,5825
3,24,3,5825
1,29,4,5825
1,13,1,5826
2,19,1,5826
3,15,1,5826
1,22,2,5826
2,26,2,5826
3,17,2,5826
3,27,3,5826
1,10,1,5827
2,20,1,5827
3,9,1,5827
1,18,2,5827
2,30,2,5827
3,16,2,5827
1,21,3,5827
3,25,3,5827
1,17,1,5828
2,14,1,5828
3,18,1,5828
1,27,2,5828
2,12,2,5828
3,28,2,5828
2,14,3,5828
2,19,4,5828
2,25,5,5828
1,12,1,5829
2,20,1,5829
3,12,1,5829
1,19,2,5829
2,20,2,5829
3,21,2,5829
1,20,3,5829
2,30,3,5829
1,30,4,5829
1,9,1,5830
2,21,1,5830
3,9,1,5830
1,12,2,5830
2,19,2,5830
3,15,2,5830
1,19,3,5830
2,23,3,5830
3,25,3,5830
1,27,4,5830
1,12,1,5831
2,21,1,5831
3,7,1,5831
1,14,2,5831
2,21,2,5831
3,17,2,5831
1,24,3,5831
3,24,3,5831
1,12,1,5832
